1.74535942e-06,        5, 0.00871923918, 4.1271055, -0.877885781,  6.25e-08,
1.80785942e-06,        5, 0.00903117922, 4.1799889, -0.825002067,  6.25e-08,
1.87035942e-06,        5, 0.009343104, 4.22967042, -0.775320237,  6.25e-08,
1.93285942e-06,        5, 0.00965501413,  4.276344, -0.728646344,  6.25e-08,
1.99535942e-06,        5, 0.00996689949, 4.32018765, -0.684802385,  6.25e-08,
2.05785942e-06,        5, 0.0102787622, 4.36137357, -0.643616151,  6.25e-08,
2.12035942e-06,        5, 0.0105906092, 4.40006537, -0.604924044,  6.25e-08,
2.18285942e-06,        5, 0.0109024369, 4.43641323, -0.568575869,  6.25e-08,
2.24535942e-06,        5, 0.0112142444, 4.4705587, -0.534430082,  6.25e-08,
2.30785942e-06,        5, 0.011526033, 4.50263567, -0.5023528,  6.25e-08,
2.37035942e-06,        5, 0.0118378018, 4.53276903, -0.472219133,  6.25e-08,
2.43285942e-06,        5, 0.0121495496, 4.56107611, -0.443911741,  6.25e-08,
2.49535942e-06,        5, 0.0124612767, 4.58766776, -0.417319779,     1e-07,
2.59535942e-06,        5, 0.0129599989, 4.62690415, -0.378082895,     1e-07,
2.69535942e-06,        5, 0.0134586801, 4.66240951, -0.342577028,     1e-07,
2.79535942e-06,        5, 0.0139573189, 4.69453888, -0.310447166,     1e-07,
2.89535942e-06,        5, 0.0144559049, 4.72360994, -0.281375604,     1e-07,
2.99535942e-06,        5, 0.0149544404, 4.74991373, -0.255071314,     1e-07,
3.09535942e-06,        5, 0.0154529209, 4.77371271, -0.231271842,     1e-07,
3.19535942e-06,        5, 0.0159513473, 4.79524589, -0.20973816,     1e-07,
3.29535942e-06,        5, 0.0164497314, 4.81473191, -0.190251638,     1e-07,
3.39535942e-06,        5, 0.0169480653, 4.83236368, -0.172619372,     1e-07,
3.49535942e-06,        5, 0.0174463439, 4.8483161, -0.15666645,     1e-07,
3.59535942e-06,        5, 0.0179445779, 4.86275149, -0.142230566,     1e-07,
3.69535942e-06,        5, 0.0184427614, 4.87581313, -0.129168425,     1e-07,
3.79535942e-06,        5, 0.0189408903, 4.88763079, -0.117350267,     1e-07,
3.89535942e-06,        5, 0.0194389758, 4.89832514, -0.106655416,     1e-07,
3.99535942e-06,        5, 0.0199370108, 4.90800186, -0.0969782007,     1e-07,
4.09535942e-06,        5, 0.0204349846, 4.91675456, -0.0882250013,     1e-07,
4.19535942e-06,        5, 0.0209328987, 4.92467242, -0.0803066439,     1e-07,
4.29535942e-06,        5, 0.0214307672, 4.93183774, -0.07314083,     1e-07,
4.39535942e-06,        5, 0.0219285919, 4.9383223, -0.0666557704,     1e-07,
4.49535942e-06,        5, 0.0224263621, 4.94418928, -0.0607882922,     1e-07,
4.59535942e-06,        5, 0.0229240888, 4.94949916, -0.0554779186,     1e-07,
4.69535942e-06,        5, 0.0234217688, 4.95430406, -0.0506725202,     1e-07,
4.79535942e-06,        5, 0.0239193898, 4.95865029, -0.0463257925,     1e-07,
4.89535942e-06,        5, 0.0244169658, 4.96258382, -0.0423917666,     1e-07,
4.99535942e-06,        5, 0.024914496, 4.96614352, -0.0388315688,     1e-07,
